"","Taxa","sp","GEO3","ISO3","lon","lat","sol","sol_Hi","sol_Lo","sol_Mo","sol_VL","tot","lab","org","occ","sec","apa","stp10","stp100","stp20","stp30","PBR1","PBR2","PHO1","PHO2","PMEH1","PMEH2","PNZ1","PNZ2","POL1","POL2","TP1","TP2","NPlim","ext_P20"
"2719","SEEDGWAS4802:MRG:4:250105033","Zea mays","Meso-America","MEX",-102.549726,21.435587,8,0,0,100,0,867.736206054688,45.5703544616699,162.553466796875,382.203704833984,38.0768814086914,239.33186340332,590.084167480469,524.638305664062,558.139709472656,544.828491210938,1817,181,2900,800,2521,306,2258,2507,766,129,500,400,NA,NA
"2720","SEEDGWAS4803:MRG:4:250105034","Zea mays","Meso-America","MEX",-98.461609,19.092571,2,0,30,20,50,NA,NA,NA,NA,NA,NA,801.2412109375,816.111572265625,859.159362792969,835.261474609375,556,86,NA,NA,NA,NA,5391,6587,NA,NA,900,800,-0.128010004758835,NA
"2721","SEEDGWAS4804:MRG:4:250105037","Zea mays","Meso-America","MEX",-99.078377,21.337298,9,0,33,67,0,272.378723144531,14.3043403625488,51.0248336791992,119.972106933594,11.9521713256836,75.1252517700195,1089.0205078125,965.747192382812,1054.09313964844,988.716918945312,580,NA,NA,NA,NA,NA,3820,4326,NA,NA,NA,NA,-0.190420001745224,NA
"2722","SEEDGWAS4805:MRG:4:250105040","Zea mays","South America","ARG",-65.36666667,-24.26666667,8,0,0,100,0,297.140411376953,15.6047353744507,55.663459777832,130.878677368164,13.0387334823608,81.9548187255859,570.260559082031,495.216247558594,540.190307617188,513.566467285156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.064239002764225,NA
"2723","SEEDGWAS4806:MRG:4:250105041","Zea mays","South America","ARG",-65.295122,-26.221327,8,0,0,100,0,297.140411376953,15.6047353744507,55.663459777832,130.878677368164,13.0387334823608,81.9548187255859,610.737182617188,537.462219238281,623.9423828125,568.202087402344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2724","SEEDGWAS4807:MRG:4:250105043","Zea mays","Meso-America","MEX",-102.193385,21.888053,8,0,0,100,0,867.736206054688,45.5703544616699,162.553466796875,382.203704833984,38.0768814086914,239.33186340332,590.7744140625,486.769958496094,564.366088867188,509.147857666016,1817,181,2900,800,2521,306,2258,2507,766,129,500,400,NA,NA
"2725","SEEDGWAS4808:MRG:4:250105044","Zea mays","Meso-America","MEX",-101.9166667,22.51666667,9,0,10,70,20,297.140411376953,15.6047353744507,55.663459777832,130.878677368164,13.0387334823608,81.9548187255859,722.925109863281,618.504455566406,687.737609863281,634.921630859375,1153,110,NA,NA,NA,NA,3542,4064,NA,NA,700,600,NA,NA
"2726","SEEDGWAS4809:MRG:4:250105045","Zea mays","Meso-America","MEX",-101.5666667,22.3,8,0,0,100,0,297.140411376953,15.6047353744507,55.663459777832,130.878677368164,13.0387334823608,81.9548187255859,661.817443847656,564.500244140625,629.354797363281,582.939025878906,1480,NA,NA,NA,NA,NA,3007,3447,NA,NA,NA,NA,-0.301849991083145,NA
"2727","SEEDGWAS481:MRG:4:250059273","Zea mays","Meso-America","MEX",-88.429931,19.032697,8,0,0,100,0,1323.80529785156,163.564651489258,538.213684082031,301.509887695312,94.9341430664062,225.582885742188,1110.84631347656,991.562561035156,1084.94091796875,1013.12780761719,568,90,200,NA,294,18,4520,5590,523,178,700,500,-0.427670001983643,NA
"2728","SEEDGWAS4810:MRG:4:250105047","Zea mays","Meso-America","MEX",-101.604121,22.273004,9,0,10,70,20,297.140411376953,15.6047353744507,55.663459777832,130.878677368164,13.0387334823608,81.9548187255859,661.817443847656,564.500244140625,629.354797363281,582.939025878906,1153,110,NA,NA,NA,NA,3542,4064,NA,NA,700,600,-0.149949997663498,NA
"2729","SEEDGWAS4811:MRG:4:250105051","Zea mays","Meso-America","MEX",-98.734909,20.784944,9,0,40,60,0,297.140411376953,21.5375823974609,73.6969299316406,112.17391204834,33.7941970825195,55.9377670288086,1121.35827636719,947.889770507812,1076.75598144531,977.941467285156,1724,202,1400,NA,1219,108,2054,2482,571,160,500,300,NA,NA
"2730","SEEDGWAS4812:MRG:4:250105052","Zea mays","Meso-America","MEX",-98.96666667,19.71666667,9,0,30,50,20,940.009643554688,101.39623260498,143.139266967773,202.798629760742,49.605354309082,443.070129394531,794.479919433594,650.809814453125,737.137084960938,683.155090332031,807,217,NA,NA,NA,NA,3482,4004,NA,NA,700,500,NA,NA
"2731","SEEDGWAS4813:MRG:4:250105053","Zea mays","Meso-America","MEX",-97.58333333,19.86666667,2,0,20,30,50,NA,NA,NA,NA,NA,NA,1120.65075683594,1008.33093261719,1121.15502929688,1035.94653320312,575,138,NA,NA,NA,NA,5501,7282,NA,NA,900,800,NA,NA
"2732","SEEDGWAS4814:MRG:4:250105054","Zea mays","Meso-America","MEX",-97.381224,19.812923,2,0,20,10,70,NA,NA,NA,NA,NA,NA,853.889038085938,836.840087890625,899.330505371094,858.030334472656,510,94,NA,NA,NA,NA,6326,8000,NA,NA,1000,900,NA,NA
"2733","SEEDGWAS4815:MRG:4:250105055","Zea mays","Meso-America","MEX",-98.583348,19.578317,2,0,20,10,70,940.009643554688,101.39623260498,143.139266967773,202.798629760742,49.605354309082,443.070129394531,794.479919433594,650.809814453125,737.137084960938,683.155090332031,510,94,NA,NA,NA,NA,6326,8000,NA,NA,1000,900,NA,NA
"2734","SEEDGWAS4816:MRG:4:250105057","Zea mays","Meso-America","MEX",-98.38333333,19.26666667,2,0,30,20,50,NA,NA,NA,NA,NA,NA,801.2412109375,816.111572265625,859.159362792969,835.261474609375,556,86,NA,NA,NA,NA,5391,6587,NA,NA,900,800,-0.315409988164902,NA
"2735","SEEDGWAS4817:MRG:4:250105061","Zea mays","Meso-America","MEX",-100.5,20.15,2,0,20,10,70,940.009643554688,101.39623260498,143.139266967773,202.798629760742,49.605354309082,443.070129394531,646.847717285156,532.379699707031,585.594299316406,553.091857910156,1480,NA,NA,NA,NA,NA,3007,3447,NA,NA,NA,NA,-0.135379999876022,NA
"2736","SEEDGWAS4818:MRG:4:250105063","Zea mays","Meso-America","MEX",-97.58333333,19.86666667,2,0,20,30,50,NA,NA,NA,NA,NA,NA,1120.65075683594,1008.33093261719,1121.15502929688,1035.94653320312,575,138,NA,NA,NA,NA,5501,7282,NA,NA,900,800,NA,NA
"2737","SEEDGWAS4819:MRG:4:250105068","Zea mays","Meso-America","MEX",-102.622283,22.875871,8,0,0,100,0,321.88916015625,34.7212944030762,49.015438079834,69.4446868896484,16.9864482879639,151.721282958984,615.738708496094,553.476257324219,596.48291015625,561.800415039062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.191729992628098,NA
"2738","SEEDGWAS482:MRG:4:250059274","Zea mays","Meso-America","MEX",-97.45,20.033333,2,0,20,30,50,867.736206054688,47.0807609558105,105.651748657227,409.719512939453,53.2311134338379,252.05305480957,812.567199707031,800.321472167969,795.036071777344,816.016723632812,575,138,NA,NA,NA,NA,5501,7282,NA,NA,900,800,-0.333180010318756,NA
"2739","SEEDGWAS4820:MRG:4:250105070","Zea mays","Meso-America","MEX",-104.6666667,24.51666667,8,0,0,100,0,297.140411376953,15.6047353744507,55.663459777832,130.878677368164,13.0387334823608,81.9548187255859,667.393737792969,559.691833496094,637.100402832031,578.799438476562,1817,181,2900,800,2521,306,2258,2507,766,129,500,400,-0.228499993681908,NA
"2740","SEEDGWAS4821:MRG:4:250105071","Zea mays","Meso-America","MEX",-97.431546,19.535565,2,0,30,20,50,NA,NA,NA,NA,NA,NA,853.889038085938,836.840087890625,899.330505371094,858.030334472656,1652,716,NA,NA,NA,NA,3125,4539,NA,NA,500,1000,-0.283520013093948,NA
"2741","SEEDGWAS4822:MRG:4:250105072","Zea mays","Meso-America","MEX",-98.43333333,20.15,2,0,20,30,50,NA,NA,NA,NA,NA,NA,931.010864257812,911.933532714844,1023.45989990234,947.693054199219,575,138,NA,NA,NA,NA,5501,7282,NA,NA,900,800,NA,NA
"2742","SEEDGWAS4823:MRG:4:250105073","Zea mays","Meso-America","MEX",-98.734909,20.784944,9,0,40,60,0,297.140411376953,21.5375823974609,73.6969299316406,112.17391204834,33.7941970825195,55.9377670288086,1121.35827636719,947.889770507812,1076.75598144531,977.941467285156,1724,202,1400,NA,1219,108,2054,2482,571,160,500,300,NA,NA
"2743","SEEDGWAS4824:MRG:4:250105074","Zea mays","Meso-America","MEX",-98.734909,20.784944,9,0,40,60,0,297.140411376953,21.5375823974609,73.6969299316406,112.17391204834,33.7941970825195,55.9377670288086,1121.35827636719,947.889770507812,1076.75598144531,977.941467285156,1724,202,1400,NA,1219,108,2054,2482,571,160,500,300,NA,NA
"2744","SEEDGWAS4825:MRG:4:250105077","Zea mays","Meso-America","MEX",-98.8,19.2,2,0,20,10,70,NA,NA,NA,NA,NA,NA,644.589599609375,574.420166015625,600.763366699219,582.487365722656,510,94,NA,NA,NA,NA,6326,8000,NA,NA,1000,900,-0.154819995164871,NA
"2745","SEEDGWAS4826:MRG:4:250105078","Zea mays","Meso-America","MEX",-103,20.61666667,9,0,0,60,40,297.140411376953,21.5375823974609,73.6969299316406,112.17391204834,33.7941970825195,55.9377670288086,637.892028808594,531.06640625,588.613891601562,558.676940917969,2015,639,NA,NA,NA,NA,2827,4277,NA,NA,500,800,-0.190750002861023,NA
"2746","SEEDGWAS4827:MRG:4:250105079","Zea mays","Meso-America","MEX",-97.367724,17.523058,8,0,20,80,0,545.81201171875,67.4385833740234,221.90837097168,124.314140319824,39.1418571472168,93.0090255737305,695.102600097656,565.125427246094,646.619323730469,598.669860839844,483,64,500,NA,1298,336,3679,3589,624,143,600,500,-0.2674899995327,NA
"2747","SEEDGWAS4828:MRG:4:250105080","Zea mays","Meso-America","MEX",-97.46666667,19.86666667,2,0,20,30,50,NA,NA,NA,NA,NA,NA,853.889038085938,836.840087890625,899.330505371094,858.030334472656,575,138,NA,NA,NA,NA,5501,7282,NA,NA,900,800,-0.170059993863106,NA
"2748","SEEDGWAS4829:MRG:4:250105113","Zea mays","Meso-America","MEX",-101.564868,17.665097,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,774,52,NA,NA,1377,513,2933,2722,839,NA,600,500,NA,NA
"2749","SEEDGWAS483:MRG:4:250059275","Zea mays","Meso-America","MEX",-88.05,19.58333333,8,0,0,100,0,1323.80529785156,163.564651489258,538.213684082031,301.509887695312,94.9341430664062,225.582885742188,947.126770019531,843.870422363281,889.915649414062,859.645629882812,568,90,200,NA,294,18,4520,5590,523,178,700,500,NA,NA
"2750","SEEDGWAS4830:MRG:4:250105116","Zea mays","Meso-America","MEX",-108.51344,26.419644,8,0,5,95,0,297.140411376953,25.4222793579102,14.3360939025879,51.3323440551758,16.9976043701172,189.05207824707,736.29931640625,719.554504394531,730.75,729.228576660156,2251,183,2800,1600,2499,274,1956,2272,866,184,500,300,-0.396580010652542,NA
"2751","SEEDGWAS4831:MRG:4:250105118","Zea mays","Meso-America","MEX",-107.7,29.35,8,0,0,100,0,867.736206054688,62.8959922790527,215.216430664062,327.580352783203,98.6888732910156,163.354507446289,750.017333984375,649.510192871094,730.277954101562,676.102844238281,2213,211,2900,800,2689,236,1807,2081,718,129,500,400,-0.139259994029999,NA
"2752","SEEDGWAS4832:MRG:4:250105119","Zea mays","Meso-America","MEX",-107.7,29.35,8,0,0,100,0,867.736206054688,62.8959922790527,215.216430664062,327.580352783203,98.6888732910156,163.354507446289,750.017333984375,649.510192871094,730.277954101562,676.102844238281,2213,211,2900,800,2689,236,1807,2081,718,129,500,400,-0.139259994029999,NA
"2753","SEEDGWAS4833:MRG:4:250105120","Zea mays","Meso-America","MEX",-107.7,29.35,8,0,0,100,0,867.736206054688,62.8959922790527,215.216430664062,327.580352783203,98.6888732910156,163.354507446289,750.017333984375,649.510192871094,730.277954101562,676.102844238281,2213,211,2900,800,2689,236,1807,2081,718,129,500,400,-0.139259994029999,NA
"2754","SEEDGWAS4834:MRG:4:250105121","Zea mays","Meso-America","MEX",-107.7,29.35,8,0,0,100,0,867.736206054688,62.8959922790527,215.216430664062,327.580352783203,98.6888732910156,163.354507446289,750.017333984375,649.510192871094,730.277954101562,676.102844238281,2213,211,2900,800,2689,236,1807,2081,718,129,500,400,-0.139259994029999,NA
"2755","SEEDGWAS4835:MRG:4:250105122","Zea mays","Meso-America","MEX",-98.2,19.13333333,2,0,30,20,50,NA,NA,NA,NA,NA,NA,801.2412109375,816.111572265625,859.159362792969,835.261474609375,556,86,NA,NA,NA,NA,5391,6587,NA,NA,900,800,-0.079415000975132,NA
"2756","SEEDGWAS4836:MRG:4:250105123","Zea mays","Meso-America","MEX",-98.583348,19.578317,2,0,20,10,70,940.009643554688,101.39623260498,143.139266967773,202.798629760742,49.605354309082,443.070129394531,794.479919433594,650.809814453125,737.137084960938,683.155090332031,510,94,NA,NA,NA,NA,6326,8000,NA,NA,1000,900,NA,NA
"2757","SEEDGWAS4837:MRG:4:250105124","Zea mays","Meso-America","MEX",-98.8,19.2,2,0,20,10,70,NA,NA,NA,NA,NA,NA,644.589599609375,574.420166015625,600.763366699219,582.487365722656,510,94,NA,NA,NA,NA,6326,8000,NA,NA,1000,900,-0.154819995164871,NA
"2758","SEEDGWAS4838:MRG:4:250105125","Zea mays","Meso-America","MEX",-98.8,19.2,2,0,20,10,70,NA,NA,NA,NA,NA,NA,644.589599609375,574.420166015625,600.763366699219,582.487365722656,510,94,NA,NA,NA,NA,6326,8000,NA,NA,1000,900,-0.154819995164871,NA
